--- URL_tintos_merged_150_to_202_48.csv ---
﻿Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
1806959,"cereza negra, arándano,...","cereza, fresa",queso
1221392,"mora, ciruela, arándano","roble, tabaco, chocolat...","cereza, ciruela roja, f..."
7035122,"ciruela, mora, casis","cuero, minerales, humo","roble, vainilla, café"
1146087,"Terroso, cuero, Carne d...","cereza, frambuesa, frut...","vainilla, tabaco, mante..."
1451342,"cereza, cerezo ácido",pimienta,cuero
1150700,"roble, chocolate, vaini...","frutos rojos, fresa, ce...","mora, fruta negra, jamb..."
4307045,"vainilla, roble, chocol...","ciruela, casis, mora","cereza, frambuesa, cere..."
61174,"cereza, frutos rojos, f...","ciruela, mora, cereza n...","vainilla, roble, chocol..."
2375682,"cuero, minerales, humo","cereza, frambuesa, frut...","pimienta, tomillo, pimi..."
2338003,"cereza, frutos rojos, f...","mora, ciruela, mermelad...","roble, vainilla, chocol..."
2440710,"chocolate, tabaco, cara...","cereza negra, fruta neg...","frutos rojos, cereza, f..."
2474207,"tabaco, chocolate, robl...","mora, ciruela, aceituna...","regaliz, pimienta, ment..."
1167374,"roble, vainilla, chocol...","cereza, frutos rojos, f...","ciruela, mora, casis"
7231316,No disponible,No disponible,No disponible
4760061,"cuero, humo, Terroso","cereza, frambuesa, frut...","ciruela, cereza negra, ..."
1313668,"chocolate, pimienta de ...","cereza roja, cereza, ci...","ciruela, cereza negra"
6815362,"roble, vainilla, pimien...","cereza, frutos rojos, f...","ciruela, mermelada, mor..."
10009906,"aceto balsámico, Terros...",,
7214394,"cereza, frambuesa, arán...","Terroso, cuero, cacao","ciruela, mora"
1247757,"mora, ciruela, fruta ne...","roble, vainilla, carame...","cuero, cacao, minerales"
1144546,"cereza, frutos rojos, f...","Terroso, cuero, humo","roble, tabaco, vainilla"
5955585,"ciruela pasa, arándano ...","cereza, frutos rojos","cereza negra, arándano"
1486336,"roble, vainilla, chocol...","ciruela, mora, frutos d...","cereza, frutos rojos, f..."
5019222,"ciruela, frutos del bos...","cereza, frambuesa, frut...","Terroso, cuero"
1182445,"mora, casis, fruta negr...","roble, chocolate, vaini...","cuero, hongo, Terroso"
2428995,"cereza, frambuesa, ciru...","roble, vainilla, manteq...","Terroso, cuero"
2396807,"cereza, frambuesa, cere...","cuero, alquitrán, aceto...","fruta negra, arándano, ..."
1166000,"cereza, fresa, frutos r...","roble, vainilla, tabaco","cuero, humo, Terroso"
2477058,"roble, chocolate, café","cuero, minerales, Terro...","mora, jambul, casis"
2347854,tropical,lima,chocolate
1595344,No disponible,No disponible,No disponible
1618803,"chocolate, tabaco",cuero,
4259470,No disponible,No disponible,No disponible
98987,No disponible,No disponible,No disponible
3050173,"fruta negra, mora, arán...","frambuesa, frutos rojos",chocolate
1254742,"Terroso, cuero, suelo d...","roble, mantequilla, cho...","regaliz, pimienta"
5530530,"fruta negra, mora, arán...","cereza, frambuesa, arán...","regaliz, pimienta, rome..."
6051398,"cereza negra, fruta neg...",arándano rojo,vainilla
2387715,"arándano, ciruela, frut...","vainilla, roble, chocol...","cuero, solución salina,..."
1660419,"cereza, frambuesa, frut...","Terroso, minerales, hum...","pimienta, hinojo, ajedr..."
1187513,"cereza, frambuesa, frut...","regaliz, pimienta","frutos del bosque, ciru..."
1612868,"cereza, frambuesa, fres...","mora, casis, cereza neg...","roble, tabaco, vainilla"
1265277,"frutos rojos, cereza, f...","suelo del bosque, cuero...","casis, ciruela, cereza ..."
1614412,"roble, vainilla, chocol...","cereza, frutos rojos, a...","mora, cereza negra, ará..."
1220063,"chocolate, roble, vaini...","ciruela, fruta negra, m...","Terroso, cuero, humo"
2116397,"ciruela, mora, casis","vainilla, roble, tabaco","cuero, Terroso, cacao"
9432667,No disponible,No disponible,No disponible
1674970,"mora, ciruela, fruta ne...","cereza, frutos rojos, f...","manzana verde, melocotó..."
12798216,No disponible,No disponible,No disponible
1477999,"cereza, frutos rojos, f...","mora, fruta negra, ciru...","pimienta, eucalipto, re..."
2588868,No disponible,No disponible,No disponible
4746192,"cereza, frambuesa, fres...","Terroso, sal, humo","melocotón, albaricoque"
1536033,"cereza, fresa, arándano...","mora, ciruela","chocolate, chocolate co..."
6656126,"cereza, ciruela roja, c...","cereza negra, ciruela",pimienta
7667491,"tabaco, vainilla, cedro","regaliz, menta, orégano","mora, mermelada de mora..."
6837341,"frambuesa, cereza, frut...","humo, Terroso, minerale...","roble, vainilla, chocol..."
1170675,"Terroso, suelo del bosq...","roble, café, chocolate ...","cereza, frutos rojos, c..."
5020284,"vainilla, chocolate, ro...","ciruela, mora, frutos d...","cuero, humo, Terroso"
7007771,"tabaco, café, chocolate","cuero, humo","frambuesa, cereza roja,..."
9003946,No disponible,No disponible,No disponible
1568296,No disponible,No disponible,No disponible
3910047,No disponible,No disponible,No disponible
1119731,"roble, vainilla, tabaco","frutos del bosque, ciru...","cereza, frutos rojos, f..."
2622835,No disponible,No disponible,No disponible
9225130,"cuero, humo, carbón de ...","jambul, casis, mora","roble, vainilla, tabaco"
4790,"cereza, frambuesa, frut...","ciruela, cereza negra, ...","Terroso, humo, cuero"
1190250,"ciruela, mora, cereza n...","roble, chocolate, vaini...","cereza, frambuesa, frut..."
8550226,"frambuesa, cereza, frut...","Terroso, cuero, ceniza","mora, ciruela, arándano"
100015,"roble, vainilla, chocol...","cereza, frutos rojos, f...","casis, mora, fruta negr..."
91994,"cereza, frutos rojos, f...","mora, ciruela, cereza n...","roble, vainilla"
8127702,No disponible,No disponible,No disponible
8699862,"mora, arándano, casis","cereza, arándano rojo, ...","humo, hongo"
1184829,"roble, vainilla, chocol...","cereza, frutos rojos, f...","mora, ciruela, frutos d..."
6193830,"cereza, fresa, frambues...","mora, mermelada, aránda...","pimienta, hoja de laure..."
6361652,No disponible,No disponible,No disponible
1158911,"frutos rojos, cereza, f...","tabaco, roble, vainilla","Terroso, cuero, hongo"
1788948,"cereza, frutos rojos, a...","chocolate, vainilla, ca...","mora, ciruela, arándano"
1202869,"cereza, frambuesa, frut...","ciruela, mora, frutos d...","Terroso, aceto balsámic..."
1171420,"casis, mermelada","Terroso, sal",romero
1538409,"roble, vainilla, tabaco...","mora, arándano, ciruela","cereza, frambuesa, frut..."
1444791,"ciruela, mora, casis","chocolate, vainilla, ro...","cereza, frutos rojos, f..."
3636664,"vainilla, roble, chocol...","cereza, fresa, frutos r...","cuero, Terroso, humo"
6330360,"tabaco, roble, chocolat...","cereza, fresa, cereza B...","arándano, casis, mora"
5339225,"ciruela, frutos del bos...","regaliz, caramelo de re...","roble, chocolate, caram..."
2239688,"mora, cereza negra, cir...","roble, chocolate, vaini...","aceto balsámico, suelo ..."
8841202,"fruta negra, cereza neg...","Terroso, humo, suelo de...","roble, chocolate"
2497017,"cereza, fresa, frambues...","mora, ciruela, arándano","carne a la parrilla, cu..."
2300616,"roble, vainilla, tabaco","cuero, Terroso, humo","mora, ciruela, fruta ne..."
23057,"casis, ciruela, mora","roble, cedro, tabaco","cuero, humo, Terroso"
1165609,"mora madura, ciruela, m...","humo, Terroso, cuero","vainilla, roble, chocol..."
3591935,"cereza, frutos rojos, f...","cuero, Terroso","anís, pimienta, hinojo"
6974925,"lavanda, acacia, manzan...","arándano rojo, fresa fr...","cereza negra, frambuesa..."
15392,"cereza, cerezo ácido",casis,cuero
1315954,"fruta negra, mora, arán...","roble, chocolate amargo...","hierro, humo, cacao"
8924042,"fruta negra, mora, arán...","roble, tabaco, vainilla","frutos rojos, cerezo ác..."
3199046,"cereza, frutos rojos","cacao, Terroso",mora
1268655,"roble, vainilla, tabaco","mora, ciruela, casis","cuero, Terroso, humo"
1979230,No disponible,No disponible,No disponible
2711124,perfume,queso,
4464656,"cereza, fresa","caramelo de regaliz, pi...",


--- URL_tintos_merged_150_to_202_80.csv ---
﻿Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
7120336,"tabaco, chocolate, robl...","cuero, alquitrán, hongo","arándano rojo, cereza r..."
1131117,"fresa, frambuesa, fruto...","Terroso, minerales, hon...","roble, vainilla, manteq..."
2343735,"roble, cedro, café moca","cereza, cereza roja, ci...","ciruela, cereza negra, ..."
1132520,"frambuesa, fresa, fruto...","Terroso, cuero, suelo d...","roble, vainilla, tabaco"
6656121,"cedro, chocolate, roble",cereza,regaliz
1574284,"fresa, cereza, frutos r...","Terroso, minerales, hon...","roble, café, vainilla"
6155669,"sílex, grafito, suelo d...","frutos rojos, cereza, f...","mora, casis"
8056915,No disponible,No disponible,No disponible
9737765,No disponible,No disponible,No disponible
1199944,"roble, vainilla, chocol...","ciruela, mora, fruta ne...","cuero, humo, Terroso"
7711572,"roble, cedro, vainilla","cereza, ciruela roja, f...","mora, frutos del bosque"
1200585,"fresa, cereza, frambues...","suelo del bosque, cuero...","roble, cedro, vainilla"
1231440,"frambuesa, frutos rojos...","Terroso, cuero, hongo","roble, clavo de olor, v..."
2165563,"cereza, frambuesa, frut...","pimienta, almizcle, sal...","ciruela, cereza negra, ..."
3971367,mora,grosella roja,pimienta
2612866,"pimienta, eucalipto, me...","roble, tabaco, cedro","Terroso, cuero, alquitr..."
5960373,"Terroso, minerales, hum...","frutos del bosque, mora...","frutos rojos, cereza"
5585103,"arándano rojo, frambues...","roble, tabaco, pimienta...","cuero, hongo, aceto bal..."
2358230,"mora, arándano, fruta n...","roble, chocolate, café","cuero, humo, Terroso"
1131202,"fresa, frutos rojos, ar...","Terroso, hongo, humo","roble, vainilla, cedro"
1483712,"cereza, frambuesa, cere...","vainilla, caramelo","suelo del bosque, Terro..."
9563880,"cereza, frutos rojos",roble,"Terroso, cuero"
1396399,"cereza, fresa fresca, f...","minerales, miel, tiza","clavo de olor, roble, t..."
3953128,"roble, chocolate, café ...","fruta negra, jambul, mo...","Terroso, cuero, piedra"
4914751,"frutos rojos, ciruela r...","Terroso, cuero, humo",mezcla de especias para...
1555239,"frambuesa, cereza, frut...","suelo del bosque, cuero...","roble, vainilla, carame..."
3327000,"cereza, frambuesa, frut...","Terroso, minerales, sue...","ciruela, cereza negra, ..."
9365558,"cereza, frambuesa, cere...","Carne adobada, Carne de...","ciruela, fruta negra, c..."
5109962,"casis, frutos del bosqu...","roble, tabaco, vainilla","Terroso, cuero, humo"
2460133,"casis, casis, ciruela","roble, tabaco, chocolat...","cuero, Terroso, suelo d..."
7078,"cereza, frambuesa, frut...","roble, clavo de olor, t...","Terroso, cuero, cacao"
20488,"cereza, frambuesa, cere...","cuero, Terroso, humo","casis, mulberry, ciruel..."
11607,"roble, vainilla, chocol...","cuero, minerales, aceto...","mora, fruta negra, casi..."
9285780,"grafito, humo, aceto ba...","roble, mantequilla, ced...","jambul, arándano, fruto..."
1561689,"ciruela, cereza negra, ...","roble, vainilla, tabaco","cereza, frutos rojos, f..."
1225970,"cereza, frutos rojos, f...","Terroso, Carne adobada,...","vainilla, roble"
5792649,"tabaco, chocolate, vain...","ciruela, frutos del bos...","cuero, Terroso, humo"
5917220,"roble, chocolate, café","fruta negra, mora, mulb...","eucalipto, mentol"
11734069,No disponible,No disponible,No disponible
11068072,pimienta,,
2059494,chocolate,"casis, frutos del bosqu...",cuero
2559135,"cuero, aceto balsámico,...",ciruela,frutos rojos
9481889,"cereza, frutos rojos, f...","ceniza, hojas secas, sí...","regaliz, tomillo"
1163867,"cereza, frambuesa, fres...","roble, vainilla, tabaco","Terroso, hongo, cuero"
1189687,"cereza, fresa, cereza B...","alquitrán, trufa negra,...","cedro, clavo de olor, c..."
4221627,cerezo ácido,regaliz,humo
4964941,"Terroso, suelo del bosq...","cereza, granada, frambu...","cereza negra, ciruela"
6995142,"cuero, Terroso, trufa n...","cereza, granada, frutos...","tabaco, café, roble"
11851214,No disponible,No disponible,No disponible
1100318,"roble, vainilla, tabaco","fruta negra, casis, mor...","cuero, Terroso, humo"
5371047,"chocolate, café, tabaco","pasas de uva, ciruela p...","ciruela, fruta negra, m..."
1517836,"frambuesa, cereza, frut...","Terroso, hongo, humo","roble, vainilla, cedro"
9927776,No disponible,No disponible,No disponible
9886524,"arándano, jambul, mora","pimienta, regaliz, cane...","clavo de olor, cedro, v..."
2650085,"frutos rojos, cereza, f...","Terroso, cacao, cuero","roble, mezcla de especi..."
8812381,"fruta negra, mora, arán...","clavo de olor, bebida c...",Terroso
75183,"roble, vainilla, chocol...","ciruela, mora, casis","pimienta, regaliz, cane..."
1176258,"mora, ciruela, frutos d...","roble, vainilla, tabaco","cuero, Terroso, mineral..."
1225789,"cereza, frutos rojos, f...","cuero, Terroso, alquitr...","roble, tabaco, vainilla"
5956222,"cuero, hongo, Terroso","caramelo, chocolate, ta...","frutos rojos, frambuesa..."
1421857,No disponible,No disponible,No disponible
2403913,cereza,pimienta,Terroso
1435802,"mora, fruta negra, cere...","roble, vainilla, tabaco","cuero, Terroso, hongo"
1784091,"tabaco, roble, cedro","cuero, humo, cacao","casis, mora, arándano"
1233926,"chocolate, roble, cedro","cereza, frambuesa, cere...","cuero, minerales"
2204974,No disponible,No disponible,No disponible
22762,"cuero, Terroso, alquitr...","roble, tabaco, cedro","cereza, fresa, frambues..."
1102125,"cuero, Terroso, suelo d...","cereza, frambuesa, gran...","roble, cedro, tabaco"
2239913,"cereza, arándano rojo, ...","roble, vainilla, mezcla...","regaliz, pimienta, pimi..."
1127007,"cereza, frambuesa, frut...","cedro, roble, café expr...","Terroso, suelo del bosq..."
1677332,"cereza, frutos rojos, f...","humo, minerales, hoja d...","roble, cedro, chocolate..."
2154932,"frambuesa, frutos rojos...","Terroso, minerales, hon...","roble, cigarrera, clavo..."
2555191,"humo, grafito, minerale...","fresa, frutos rojos, ar...","roble, vainilla, manteq..."
779234,"Terroso, cuero, cacao","cereza, fresa, frutos r...","roble, cigarro, vainill..."
1225883,"frambuesa, cereza, frut...","ciruela, mora, cereza n...","Terroso, minerales, hon..."
1084039,"frutos rojos, cereza, c...","Terroso, hongo, humo","roble, cedro, mantequil..."
1987751,"ceniza, cacao, hierro","cereza, frambuesa",chocolate
1713528,"cereza, frambuesa, fres...","roble, vainilla, cedro","mentol, pimienta"
2542720,"Terroso, suelo del bosq...","frambuesa, cereza",violeta
2376763,"frambuesa, cereza, fres...","cuero, Terroso, hongo",roble
1109305,"frutos rojos, frambuesa...","Terroso, humo, minerale...","roble, chocolate, clavo..."
2865488,"cereza, frutos rojos, f...","Terroso, suelo del bosq...","roble, cedro, tapa de t..."
4974506,"casis, mora, zarza","cuero, Terroso, hongo","roble, vainilla, chocol..."
1173931,"cereza, frutos rojos, f...","Terroso, minerales, cue...",roble
5611424,"cuero, hongo, grasa de ...","frambuesa, frutos rojos...","roble, clavo de olor, t..."
73259,"frambuesa, fresa, cerez...","cuero, suelo del bosque...","vainilla, roble, tabaco"
779156,"cuero, humo, Terroso","mora, casis, ciruela","pimienta, regaliz, pimi..."
7970462,"frutos rojos, cereza",cuero,higo
4886958,"vainilla, roble","fresa, cereza","pétalo de rosa, rosa se..."
1268543,"frambuesa, frutos rojos...","roble, vainilla, chocol...","hongo, minerales, Terro..."
2714924,"fresa, frambuesa, fruto...","Terroso, hongo, cuero","cereza negra, ciruela, ..."
1969859,"roble, tabaco, vainilla","ciruela, cereza negra, ...","cuero, hongo, humo"
1213715,"roble, tabaco, chocolat...","cereza, frambuesa, frut...","cuero, aceto balsámico,..."
1193975,"fresa, frambuesa, cerez...","Terroso, suelo del bosq...","roble, nuez moscada, ta..."
1207569,"cereza, frambuesa, frut...","Terroso, humo, minerale...","roble, cigarro, vainill..."
2423302,"frambuesa, fresa, cerez...","Terroso, hongo, suelo d...","vainilla, roble, tabaco"
11211839,No disponible,No disponible,No disponible
1108197,"cuero, humo, grafito","roble, café, chocolate ...","mora, frutos del bosque..."
8117824,"humo, cuero, Terroso","casis, mora, cereza neg...","cereza, frambuesa, cere..."
1117104,"chocolate, roble, tabac...","mora, arándano, ciruela","cuero, cacao, minerales"


--- URL_tintos_merged_150_to_202_57.csv ---
﻿Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
1177279,"frambuesa, frutos rojos...","mermelada, ciruela, mor...","Terroso, cuero, mineral..."
6089435,"ciruela, mora, fruta ne...","roble, chocolate, vaini...","Terroso, cuero, humo"
3742074,"Terroso, miel, minerale...","arándano, mora, ciruela","cereza, fresa, granada"
8299459,"arándano, ciruela",cereza,
9108703,"arándano, ciruela, mora","roble, tabaco, clavo de...","cuero, hongo"
7923306,"cacao, Terroso",fruta negra,chocolate amargo
1215674,"cereza, frambuesa, fres...","roble, vainilla, tabaco","mora, ciruela, arándano"
5008625,"cereza, frutos rojos, a...","mora, ciruela, casis","Terroso, cuero, humo"
