Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes,Ligero/Poderoso,Suave/Tánico,Seco/Dulce,Débil/Ácido,Taste_Note_1,Taste_Note_2,Taste_Note_3
https://www.vivino.com/ES/es/raphet-charmes-chambertin-grand-cru/w/1295425,1295425,Charmes-Chambertin Grand Cru,2016,Francia,Charmes-Chambertin Grand Cru,Gérard Raphet,Vino tinto,Pinot Noir,158,4.3,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.1,3.0,1.4,6.9,"frutos rojos, cereza, f...","Terroso, suelo del bosq...","vainilla, roble, café"
https://www.vivino.com/ES/es/redman-cabernet-sauvignon/w/21706,21706,Cabernet Sauvignon,No disponible,Australia,Coonawarra,Redman,Vino tinto,Cabernet Sauvignon,18.50,3.8,5,"Ternera, Cordero, Aves",6.3,4.9,0.6,4.7,"casis, casis, frutos de...","roble, vainilla, cigarr...","eucalipto, menta, hoja ..."
https://www.vivino.com/ES/es/fombrauge-magrez-fombrauge-saint-emilion-grand-cru/w/3677677,3677677,Magrez Fombrauge Saint-Émilion Grand Cru,2018,Francia,Saint-Émilion Grand Cru,Château Fombrauge,Vino tinto,"Merlot, Cabernet Franc",124.17,4.2,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.7,5.7,0.8,5.0,"mora, arándano, ciruela","roble, vainilla, chocol...","cuero, hongo, humo"
https://www.vivino.com/ES/es/domaine-jean-grivot-chambolle-musigny-la-combe-d-orveau/w/1098874,1098874,Chambolle-Musigny La Combe d'Orveau,No disponible,Francia,Chambolle-Musigny,Domaine Jean Grivot,Vino tinto,Pinot Noir,190,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.7,3.3,0.9,7.3,"frambuesa, cereza, cere...","cuero, suelo del bosque...","chocolate, roble, cigar..."
https://www.vivino.com/ES/es/jean-michel-gerin-la-landonne-cote-rotie/w/1276653,1276653,La Landonne Côte-Rôtie,2017,Francia,Côte-Rôtie,Jean-Michel Gerin,Vino tinto,Shiraz/Syrah,406.33,4.5,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",6.8,5.9,1.4,6.6,"fruta negra, cereza neg...","roble, tabaco, vainilla","cuero, humo, Terroso"
https://www.vivino.com/ES/es/fr-domaine-trapet-clos-prieur-gevrey-chambertin-1er-cru/w/1825578,1825578,Clos Prieur Gevrey-Chambertin 1er Cru,No disponible,Francia,Gevrey-Chambertin Premier Cru,Domaine Trapet,Vino tinto,Pinot Noir,354.17,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.9,3.7,0.7,7.6,"humo, cuero, Terroso","tabaco, vainilla, mezcl...","fresa, cereza, frambues..."
https://www.vivino.com/ES/es/michel-noellat-echezeaux-grand-cru/w/1216460,1216460,Echezeaux Grand Cru,2020,Francia,Échezeaux Grand Cru,Michel Noëllat,Vino tinto,Pinot Noir,400.50,4.3,2,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.2,3.1,0.2,7.1,"Terroso, cuero, hongo","frutos rojos, cereza, f...","roble, tabaco, mezcla d..."
https://www.vivino.com/ES/es/arnaud-mortet-ma-cuvee-gevrey-chambertin/w/9332952,9332952,Ma Cuvée Gevrey-Chambertin,2022,Francia,Gevrey-Chambertin,Arnaud Mortet,Vino tinto,Pinot Noir,115.34,4.3,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",5.0,4.0,1.3,7.0,"fresa, cereza, arándano...","mora, casis, fruta negr...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/dominio-de-calogia-cuvee-s/w/11458570,11458570,Cuvée S,No disponible,España,Ribera del Duero,Dominio de Calogía,Vino tinto,Tempranillo,168.95,4.4,15,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.0,4.7,2.4,5.1,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/domaine-louis-max-clos-vougeot-grand-cru/w/1559089,1559089,Clos Vougeot Grand Cru,No disponible,Francia,Clos Vougeot Grand Cru,Louis Max,Vino tinto,Pinot Noir,160,4.1,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.5,4.3,0.0,8.0,"cereza, frutos rojos","cuero, minerales, hongo","casis, aceituna negra"
https://www.vivino.com/ES/es/fr-domaine-trapet-gevrey-chambertin-1er-cru-petite-chapelle/w/1647339,1647339,Gevrey-Chambertin 1er Cru Petite Chapelle,No disponible,Francia,Gevrey-Chambertin Premier Cru,Domaine Trapet,Vino tinto,Pinot Noir,179,4.3,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.2,3.3,1.4,7.5,"fresa, frambuesa, cerez...","humo, trufa negra, tiza","menta, canela, eucalipt..."
https://www.vivino.com/ES/es/joseph-drouhin-chambolle-musigny-premier-cru/w/24086,24086,Chambolle-Musigny Premier Cru,No disponible,Francia,Chambolle-Musigny Premier Cru,Joseph Drouhin,Vino tinto,Pinot Noir,132.50,4.3,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.8,3.1,0.4,7.1,"cereza, fresa, frutos r...","cuero, Terroso, hongo","roble, cedro, tabaco"
https://www.vivino.com/ES/es/pierre-damoy-gevrey-chambertin-clos-tamisot/w/32094,32094,Gevrey-Chambertin 'Clos Tamisot',2018,Francia,Gevrey-Chambertin,Pierre Damoy,Vino tinto,Pinot Noir,425,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.7,3.6,1.0,6.8,"cuero, suelo del bosque...","cereza, frambuesa, fres...","roble, vainilla, chocol..."
https://www.vivino.com/ES/es/denis-pere-et-fils-pernand-vergelesses/w/1589152,1589152,Pernand-Vergelesses Rouge,No disponible,Francia,Pernand-Vergelesses,Domaine Denis Père & Fils,Vino tinto,Pinot Noir,177,3.9,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",2.9,2.4,0.2,6.0,"fresa, cereza, frambues...","Terroso, cuero, mineral...","roble, mantequilla, ced..."
https://www.vivino.com/ES/es/bodegas-mas-alta-la-creu-alta/w/83823,83823,La Creu Alta,2019,España,Priorato,Bodegas Mas Alta,Vino tinto,"Carignan, Grenache",108.30,4.5,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",8.3,5.1,1.6,5.3,"chocolate, roble, vaini...","ciruela, mora, fruta ne...","regaliz, pimienta, hier..."
https://www.vivino.com/ES/es/nin-ortiz-nit-de-nin-coma-d-en-romeu-tinto/w/6002303,6002303,Nit de Nin Coma d'en Romeu Tinto,No disponible,España,Priorato,Nin-Ortiz,Vino tinto,Garnacha,70,4.3,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",8.3,5.0,2.8,4.9,"cedro, vainilla, roble","cereza negra, fruta neg...","tomillo, canela, pan de..."
https://www.vivino.com/ES/es/domaine-camus-pere-et-fils-charmes-chambertin-grand-cru/w/1108609,1108609,Charmes-Chambertin Grand Cru,No disponible,Francia,Charmes-Chambertin Grand Cru,Camus Père & Fils,Vino tinto,Pinot Noir,96.76,4.1,14,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.9,3.6,0.9,6.7,"fresa, cereza, frutos r...","cuero, Terroso, hongo","roble, vainilla, tabaco"
https://www.vivino.com/ES/es/tenuta-luce-lux-vitis/w/6716481,6716481,Lux Vitis,2017,Italia,Toscana,Tenuta Luce,Vino tinto,"Cabernet Sauvignon, Sangiovese",311.65,4.4,15,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",6.4,5.4,2.0,4.5,"tabaco, chocolate, robl...","ciruela, mora, casis","Terroso, gravilla tritu..."
https://www.vivino.com/ES/es/forey-pere-et-fils-les-petits-monts-vosne-romanee-1er-cru/w/2883651,2883651,Les Petits Monts Vosne-Romanée 1er Cru,2022,Francia,"Vosne-Romanée 1er Cru ""Les Petits Monts""",Domaine Forey Père & Fils,Vino tinto,Pinot Noir,331.25,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",5.2,3.7,0.8,6.7,"cereza negra, fruta neg...","roble, vainilla","cuero, hongo"
https://www.vivino.com/ES/es/eisele-vineyard-altagracia-cabernet-sauvignon-napa-valley/w/4426928,4426928,Altagracia Cabernet Sauvignon,No disponible,Estados Unidos,Valle de Napa,Eisele Vineyard,Vino tinto,Cabernet Sauvignon,204.95,4.4,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado), Queso curado",8.5,5.5,1.2,5.5,"roble, vainilla, tabaco","mora, fruta negra, ciru...","cuero, Terroso, cacao"
https://www.vivino.com/ES/es/fr-marc-sorrel-le-greal-hermitage/w/779159,779159,Le Gréal Hermitage,No disponible,Francia,Hermitage,Marc Sorrel,Vino tinto,Shiraz/Syrah,310,4.4,15,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.8,6.8,0.8,5.5,"cuero, humo, Terroso","fruta negra, mora, casi...","pimienta, regaliz, pimi..."
https://www.vivino.com/ES/es/domaine-de-montille-corton-grand-cru-clos-du-roi/w/1817891,1817891,Corton Grand Cru Clos Du Roi,No disponible,Francia,Corton Grand Cru,Domaine de Montille,Vino tinto,Pinot Noir,126,4.3,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.3,2.3,0.4,6.5,"fresa, cereza, cereza r...","cuero, Terroso, humo","vainilla, roble, chocol..."
https://www.vivino.com/ES/es/silver-oak-napa-valley-cabernet-sauvignon/w/3069,3069,Napa Valley Cabernet Sauvignon,No disponible,Estados Unidos,Valle de Napa,Silver Oak,Vino tinto,Cabernet Sauvignon,114.12,4.5,9,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado), Queso curado",8.5,4.9,0.6,5.2,"roble, vainilla, tabaco","mora, ciruela, frutos d...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/torbreck-the-factor/w/11821,11821,The Factor,No disponible,Australia,Valle de Barossa,Torbreck,Vino tinto,Shiraz/Syrah,195,4.4,84,"Ternera, Cordero",8.5,4.7,2.7,4.2,"mora, ciruela, fruta ne...","roble, vainilla, chocol...","cuero, humo, Terroso"
https://www.vivino.com/ES/es/berberana-d-avalos-etiqueta-negra-gran-reserva/w/1147237,1147237,d'Avalos Etiqueta Negra Gran Reserva,No disponible,España,Rioja,Berberana,Vino tinto,Tempranillo,320,4.1,5,"Ternera, Cordero, Ternera lechal, Aves",6.4,6.8,0.2,6.3,"tabaco, roble, cigarrer...","humo, cuero, Terroso","arándano rojo, grosella..."
https://www.vivino.com/ES/es/lucien-le-moine-nuits-saint-georges-premier-cru-les-vaucrains/w/4143800,4143800,Nuits-Saint-Georges Premier Cru Les Vaucrains,No disponible,Francia,Nuits-Saint-Georges Premier Cru,Lucien le Moine,Vino tinto,Pinot Noir,185,4.3,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.6,3.6,0.6,7.1,"roble, vainilla, tabaco","cereza, frambuesa, fres...","Terroso, Carne de caza,..."
https://www.vivino.com/ES/es/m-chapoutier-cote-rotie/w/1197154,1197154,Côte-Rôtie,No disponible,Francia,Côte-Rôtie,M. Chapoutier,Vino tinto,Shiraz/Syrah,146.66,4.0,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.8,6.6,0.6,6.7,"vainilla, roble, chocol...","pimienta, regaliz, pimi...","humo, sílex, hierro"
https://www.vivino.com/ES/es/lucien-le-moine-volnay-premier-cru-les-caillerets/w/1614825,1614825,Volnay Premier Cru Les Caillerets,No disponible,Francia,Volnay Premier Cru,Lucien le Moine,Vino tinto,Pinot Noir,180.90,4.3,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.4,2.8,0.4,6.7,"frambuesa, fresa, cerez...","Terroso, hongo, humo","roble, vainilla, chocol..."
https://www.vivino.com/ES/es/masi-veneto-campolongo-di-torbe-amarone-della-valpolicella-classico/w/21938,21938,Campolongo di Torbe Amarone della Valpolicella Classico,No disponible,Italia,Amarone della Valpolicella Classico,Masi,Vino tinto,"Corvina, Rondinella, Molinara",101.04,4.5,16,"Ternera, Cordero, Carne de caza (ciervo, carne de venado), Queso azul",8.5,2.7,4.9,2.4,"chocolate, roble, tabac...","ciruela, mora, cereza n...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/voerzio-alberto-la-serra-barolo/w/1223176,1223176,La Serra Barolo,2017,Italia,Barolo,Voerzio Alberto,Vino tinto,Nebbiolo,135.70,4.2,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.4,8.2,2.0,8.5,"vainilla, roble, tabaco","cereza, cereza roja, fr...","cuero, hongo, aceto bal..."
https://www.vivino.com/ES/es/villadoria-barbaresco-riserva/w/100561,100561,Barbaresco Riserva,No disponible,Italia,Barbaresco,Villadoria,Vino tinto,Nebbiolo,183.33,4.0,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.6,6.2,0.6,8.0,"tabaco, roble, vainilla","Terroso, cuero, virutas...",ciruela
https://www.vivino.com/ES/es/remoissenet-pere-fils-gevrey-chambertin-les-combottes-tete-de-cuvee/w/2437876,2437876,Gevrey-Chambertin Les Combottes Tête De Cuvée,No disponible,Francia,Gevrey-Chambertin,Remoissenet Père & Fils,Vino tinto,Pinot Noir,185,4.4,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.1,3.3,1.0,7.6,"hierro, Terroso, suelo ...","frutos rojos, cereza, f...",ciruela
https://www.vivino.com/ES/es/gerard-julien-echezeaux-grand-cru/w/2496158,2496158,Échezeaux Grand Cru,No disponible,Francia,Échezeaux Grand Cru,Domaine Julien,Vino tinto,Pinot Noir,190,4.4,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.2,3.9,0.9,7.8,"fresa, cereza, cereza r...","Terroso, cuero, mineral...",roble
https://www.vivino.com/ES/es/pierre-usseglio-chateauneuf-du-pape-reserve-des-deux-freres/w/1195974,1195974,Châteauneuf-du-Pape Réserve des Deux Frères,2020,Francia,Châteauneuf-du-Pape,Pierre Usseglio,Vino tinto,Grenache,121,4.5,5,"Cordero, Cerdo, Aves",8.5,4.2,1.7,4.6,"mora, fruta negra, frut...","Terroso, humo, grafito","roble, tabaco, chocolat..."
https://www.vivino.com/ES/es/horsepower-sur-echalas-vineyard-syrah/w/4363969,4363969,Sur Echalas Vineyard Syrah,No disponible,Estados Unidos,Walla Walla Valley,Horsepower,Vino tinto,Shiraz/Syrah,199.50,4.3,8,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",6.8,6.0,1.5,5.4,"Terroso, minerales, gra...","mora, frutos del bosque...","pimienta, ajedrea, hier..."
https://www.vivino.com/ES/es/domaine-rossignol-trapet-gevrey-chambertin-1er-cru-les-cherbaudes/w/1719736,1719736,Gevrey-Chambertin 1er Cru Les Cherbaudes,No disponible,Francia,"Gevrey-Chambertin 1er Cru ""Cherbaudes""",Domaine Rossignol-Trapet,Vino tinto,Pinot Nero,183.90,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.1,3.3,0.4,7.4,"frambuesa, cereza, arán...","roble, tabaco, cigarro","humo, Terroso"
https://www.vivino.com/ES/es/maison-capitain-gagnerot-echezeaux-grand-cru/w/2994790,2994790,Échezeaux Grand Cru,No disponible,Francia,Échezeaux Grand Cru,Maison Capitain-Gagnerot,Vino tinto,Pinot Noir,162,4.5,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.5,2.7,0.7,6.0,"fresa, frutos rojos, ce...","Terroso, minerales, cue...","manzana, pera"
https://www.vivino.com/ES/es/jean-jacques-confuron-nuits-st-georges-1er-cru-aux-boudots/w/53354,53354,Nuits-St-Georges 1er Cru 'Aux Boudots',No disponible,Francia,"Nuits-Saint-Georges 1er Cru ""Aux Boudots""",Jean-Jacques Confuron,Vino tinto,Pinot Noir,177.25,4.2,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.1,3.8,0.4,7.4,"cereza, arándano rojo, ...","roble, café, vainilla","Terroso, cuero, suelo d..."
https://www.vivino.com/ES/es/domaine-louis-max-echezeaux-grand-cru/w/1625910,1625910,Echezeaux Grand Cru,No disponible,Francia,Échezeaux Grand Cru,Louis Max,Vino tinto,Pinot Noir,165.83,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",5.2,4.3,0.6,7.3,"arándano rojo, frambues...","cuero, minerales, humo","chocolate, cigarrera, t..."
https://www.vivino.com/ES/es/m-chapoutier-rasteau-rasteau/w/2288253,2288253,Rasteau,2022,Francia,Rasteau,M. Chapoutier,Vino tinto,Grenache,18.80,3.7,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.3,5.1,0.7,5.4,"frutos del bosque, mora...","cuero, Terroso, humo","tabaco, chocolate, robl..."
https://www.vivino.com/ES/es/paul-jaboulet-aine-hermitage-la-petite-chapelle/w/10924,10924,Hermitage La Petite Chapelle,No disponible,Francia,Hermitage,Paul Jaboulet Aîné,Vino tinto,Shiraz/Syrah,165,4.3,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",8.5,6.7,1.2,5.4,"mora, ciruela, fruta ne...","roble, tabaco, chocolat...","cuero, humo, Terroso"
https://www.vivino.com/ES/es/louis-latour-clos-st-denis-grand-cru/w/7268,7268,Clos St. Denis Grand Cru,No disponible,Francia,Clos Saint-Denis Grand Cru,Louis Latour,Vino tinto,Pinot Noir,177.50,4.1,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.2,2.8,0.9,8.0,espárrago,Terroso,No disponible
https://www.vivino.com/ES/es/domaine-faiveley-les-fuees-chambolle-musigny-1er-cru/w/45684,45684,Les Fuées Chambolle-Musigny 1er Cru,No disponible,Francia,Chambolle-Musigny,Domaine Faiveley,Vino tinto,Pinot Noir,156.67,4.2,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.3,3.5,1.0,6.9,"frutos rojos, cereza, f...","Terroso, hongo, cuero","roble, vainilla, clavo ..."
https://www.vivino.com/ES/es/borgogno-barolo-riserva/w/1203557,1203557,Barolo Riserva,1968,Italia,Barolo,Borgogno,Vino tinto,Nebbiolo,141.25,4.3,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.1,7.4,0.6,8.2,"cuero, alquitrán, Terro...","tabaco, roble, chocolat...","cereza, frutos rojos, f..."
https://www.vivino.com/ES/es/yann-durieux-tete-de-ponts/w/6213975,6213975,Tête de Ponts,No disponible,Francia,Bourgogne,Yann Durieux,Vino tinto,Pinot Noir,200.75,4.0,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.5,3.7,0.0,6.5,"Carne de caza, hongo, T...","chocolate, roble",cereza
https://www.vivino.com/ES/es/wild-duck-creek-estate-duck-muck/w/1242852,1242852,Duck Muck,No disponible,Australia,Heathcote,Wild Duck Creek Estate,Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon",149,4.5,4,"Ternera, Cordero, Aves",8.5,4.7,3.0,4.5,"roble, vainilla, chocol...","fruta negra, ciruela, m...","cuero, humo, alquitrán"
https://www.vivino.com/ES/es/salicutti-teatro-brunello-di-montalcino/w/8854198,8854198,Teatro Brunello di Montalcino,No disponible,Italia,Brunello di Montalcino,Salicutti,Vino tinto,Sangiovese,151.14,4.5,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",4.2,6.0,0.3,6.9,"cereza, frutos rojos, f...","cedro, clavo de olor, r...","Carne adobada, hierro, ..."
https://www.vivino.com/ES/es/colleoni-marieno-poggio-sant-arna-brunello-di-montalcino/w/6677782,6677782,Poggio Sant'Arna Brunello di Montalcino,No disponible,Italia,Brunello di Montalcino,Colleoni Marieno,Vino tinto,Sangiovese,180,4.4,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",4.1,5.5,1.5,5.8,"cedro, vainilla, tabaco","cuero, alquitrán, suelo...","cereza negra, mora, fru..."
https://www.vivino.com/ES/es/luis-canas-hiru-3-rioja-racimos/w/1596882,1596882,Hiru 3 Rioja Racimos,2019,España,Rioja,Luis Cañas,Vino tinto,Tempranillo,133,3.9,5,"Ternera, Cordero, Ternera lechal, Aves",7.0,6.3,1.5,6.1,"roble, vainilla, chocol...","mora, fruta negra, casi...","cacao, aceto balsámico,..."
https://www.vivino.com/ES/es/domaine-philippe-naddef-mazis-chambertin-grand-cru/w/2304402,2304402,Mazis-Chambertin Grand Cru,No disponible,Francia,Mazis-Chambertin Grand Cru,Domaine Philippe Naddef,Vino tinto,Pinot Noir,199.90,4.1,14,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.0,3.4,0.3,8.1,"Terroso, suelo del bosq...","cereza, frambuesa, gros...","lavanda, violeta"
https://www.vivino.com/ES/es/cayuse-winery-flying-pig-red-blend/w/1150486,1150486,Flying Pig Red Blend,No disponible,Estados Unidos,Walla Walla Valley,Cayuse Vineyards,Vino tinto,"Merlot, Cabernet Sauvignon, Cabernet Franc",155.95,4.4,15,"Ternera, Carne de caza (ciervo, carne de venado), Queso curado, Champiñones",5.9,5.2,1.2,5.2,"Terroso, cuero, tiza","mora, cereza negra, cas...","vainilla, chocolate, ca..."
https://www.vivino.com/ES/es/domaine-confuron-cotetidot-vosne-romanee/w/1101125,1101125,Vosne-Romanée,No disponible,Francia,Vosne-Romanée,Domaine Confuron-Cotetidot,Vino tinto,Pinot Noir,68.10,4.0,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.4,3.9,0.5,7.0,"cereza, frambuesa, fres...","cuero, Terroso, hongo","roble, tabaco, clavo de..."
https://www.vivino.com/ES/es/marquis-d-angerville-volnay-1er-cru-taillepieds/w/1487821,1487821,Volnay 1er Cru 'Taillepieds',No disponible,Francia,"Volnay 1er Cru ""Taille Pieds""",Domaine Marquis d'Angerville,Vino tinto,Pinot Noir,117.36,4.2,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.7,3.1,0.5,6.6,"Terroso, minerales, cue...","cereza, frambuesa, frut...","roble, tabaco, cedro"
https://www.vivino.com/ES/es/domaine-arlaud-gevrey-chambertin-1er-cru-aux-combottes/w/1314583,1314583,Gevrey-Chambertin 1er Cru 'Aux Combottes',No disponible,Francia,"Gevrey-Chambertin 1er Cru ""Aux Combottes""",Domaine Arlaud,Vino tinto,Pinot Noir,327.75,4.2,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.2,3.8,0.9,7.3,"frutos rojos, cereza, f...","roble, café moca, nuez ...","hongo, cuero, Terroso"
https://www.vivino.com/ES/es/elio-altare-cannubi-barolo/w/4854889,4854889,Cannubi Barolo,No disponible,Italia,Barolo,Elio Altare,Vino tinto,Nebbiolo,179.58,4.5,15,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",5.3,7.9,0.0,8.5,"cuero, alquitrán, hongo","frutos rojos, cereza, f...",roble
https://www.vivino.com/ES/es/domaine-de-la-solitude-famille-lancon-chateauneuf-du-pape-reserve-secrete/w/1240833,1240833,Châteauneuf-du-Pape Réserve Secrète,No disponible,Francia,Châteauneuf-du-Pape,Domaine de la Solitude - Famille Lancon,Vino tinto,Grenache,100,4.5,15,"Cordero, Cerdo, Aves",8.5,3.7,2.1,4.5,"ciruela, mora, frutos d...","chocolate, roble, tabac...","cuero, humo, grasa de t..."
https://www.vivino.com/ES/es/christian-clerget-echezeaux-grand-cru/w/1174651,1174651,Échézeaux Grand Cru,No disponible,Francia,Échezeaux Grand Cru,Domaine Christian Clerget,Vino tinto,Pinot Noir,131.46,4.3,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.6,3.6,0.6,7.3,"fresa, cereza, frutos r...","cuero, Terroso, humo","roble, cedro, café"
https://www.vivino.com/ES/es/fr-domaine-des-comtes-lafon-volnay-santenots-du-milieu-premier-cru/w/79929,79929,Volnay Santenots-Du-Milieu Premier Cru,No disponible,Francia,Volnay Premier Cru,Domaine des Comtes Lafon,Vino tinto,Pinot Noir,139.78,4.3,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.7,2.9,0.9,6.4,"frambuesa, cereza, fres...","Terroso, cuero, mineral...","roble, vainilla, tabaco"
https://www.vivino.com/ES/es/domaine-yvon-clerget-pommard-1er-cru-les-rugiens/w/1471144,1471144,Pommard 1er Cru 'Les Rugiens',No disponible,Francia,"Pommard 1er Cru ""Les Rugiens""",Domaine Yvon Clerget,Vino tinto,Pinot Noir,89,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.9,3.5,1.0,7.0,"Terroso, cuero, humo","cereza, arándano rojo, ...","ciruela, mora, casis"
https://www.vivino.com/ES/es/roagna-faset-barbaresco/w/6700106,6700106,Faset Barbaresco,No disponible,Italia,Barbaresco,Roagna,Vino tinto,Nebbiolo,103.12,4.4,13,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.1,7.2,0.7,8.3,"cuero, Terroso, alquitr...","cereza, frutos rojos, f...","tabaco, vainilla, caram..."
https://www.vivino.com/ES/es/domaine-arlaud-les-sentiers-chambolle-musigny-1er-cru/w/1199042,1199042,Les Sentiers Chambolle-Musigny 1er Cru,No disponible,Francia,"Chambolle-Musigny 1er Cru ""Les Sentiers""",Domaine Arlaud,Vino tinto,Pinot Noir,279.99,4.4,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.8,2.8,1.8,6.0,"frambuesa, cereza, frut...","humo, suelo del bosque,...","roble, vainilla, chocol..."
https://www.vivino.com/ES/es/fr-huguenot-charmes-chambertin-grand-cru/w/1927379,1927379,Charmes-Chambertin Grand Cru,No disponible,Francia,Charmes-Chambertin Grand Cru,Huguenot,Vino tinto,Pinot Noir,97.50,4.3,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.4,3.5,1.2,6.6,"suelo del bosque, Terro...","clavo de olor, tabaco, ...","cereza negra, fruta neg..."
https://www.vivino.com/ES/es/marchand-grillot-ruchottes-chambertin-grand-cru/w/2805430,2805430,Ruchottes-Chambertin Grand Cru,2018,Francia,Ruchottes-Chambertin Grand Cru,Marchand Grillot,Vino tinto,Pinot Noir,638.75,4.4,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.6,2.8,0.0,7.3,"Terroso, suelo del bosq...",frambuesa,"chocolate amargo, roble..."
https://www.vivino.com/ES/es/ghislaine-barthod-chambolle-musigny-1er-cru-les-baudes/w/2522109,2522109,Chambolle-Musigny 1er Cru 'Les Baudes',No disponible,Francia,"Chambolle-Musigny 1er Cru ""Les Baudes""",Ghislaine Barthod,Vino tinto,Pinot Noir,200,4.2,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.3,4.1,0.8,7.1,"Terroso, minerales, cue...","cereza, fresa, cereza r...","cereza negra, mora, fru..."
https://www.vivino.com/ES/es/frederic-magnien-charmes-chambertin-grand-cru/w/1693766,1693766,Charmes-Chambertin Grand Cru,No disponible,Francia,Charmes-Chambertin Grand Cru,Frédéric Magnien,Vino tinto,Pinot Noir,156.31,4.4,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.3,2.9,0.7,6.1,"cuero, hongo, humo","frambuesa, cereza, fres...","roble, cedro, cigarro"
